Intervalos,Densidade de Probabilidade
-4.066652406257747,0.0
-4.066448000864923,0.0
-4.066243595472098,0.0
-4.066039190079275,0.0
-4.06583478468645,0.0
-4.065630379293626,0.0
-4.065425973900803,0.0
-4.065221568507978,0.0
-4.065017163115154,0.0
-4.064812757722329,0.0
-4.064608352329506,0.0
-4.064403946936682,0.0
-4.064199541543857,0.0
-4.063995136151034,0.0
-4.0637907307582095,0.0
-4.063586325365385,0.0
-4.063381919972562,0.0
-4.063177514579737,0.0
-4.062973109186913,0.0
-4.062768703794089,0.0
-4.062564298401265,0.0
-4.062359893008441,0.0
-4.062155487615616,0.0
-4.061951082222793,0.0
-4.061746676829969,0.0
-4.061542271437144,0.0
-4.061337866044321,0.0
-4.061133460651496,0.0
-4.060929055258672,0.0
-4.060724649865849,0.0
-4.0605202444730235,0.0
-4.0603158390802,0.0
-4.060111433687376,0.0
-4.0599070282945515,0.0
-4.059702622901728,0.0
-4.059498217508903,0.0
-4.0592938121160795,0.0
-4.059089406723256,0.0
-4.058885001330431,0.0
-4.0586805959376075,0.0
-4.058476190544783,0.0
-4.058271785151959,0.0
-4.058067379759136,0.0
-4.05786297436631,0.0
-4.057658568973487,0.0
-4.057454163580663,0.0
-4.057249758187838,0.0
-4.057045352795015,0.0
-4.05684094740219,0.0
-4.056636542009366,0.0
-4.056432136616543,0.0
-4.056227731223718,0.0
-4.056023325830894,0.0
-4.05581892043807,0.0
-4.055614515045246,0.0
-4.055410109652422,0.0
-4.055205704259597,0.0
-4.055001298866774,0.0
-4.05479689347395,0.0
-4.054592488081125,0.0
-4.054388082688302,0.0
-4.054183677295477,0.0
-4.053979271902653,0.0
-4.05377486650983,0.0
-4.053570461117005,0.0
-4.053366055724181,0.0
-4.053161650331356,0.0
-4.052957244938533,0.0
-4.052752839545709,0.0
-4.052548434152884,0.0
-4.052344028760061,0.0
-4.052139623367236,0.0
-4.051935217974412,0.0
-4.051730812581589,0.0
-4.051526407188764,0.0
-4.05132200179594,0.0
-4.051117596403117,0.0
-4.050913191010292,0.0
-4.050708785617468,0.0
-4.050504380224643,0.0
-4.05029997483182,0.0
-4.050095569438996,0.0
-4.049891164046171,0.0
-4.049686758653348,0.0
-4.049482353260523,0.0
-4.049277947867699,0.0
-4.049073542474876,0.0
-4.04886913708205,0.0
-4.048664731689227,0.0
-4.048460326296404,0.0
-4.048255920903578,0.0
-4.048051515510755,0.0
-4.04784711011793,0.0
-4.0476427047251065,0.0
-4.047438299332283,0.0
-4.047233893939458,0.0
-4.0470294885466345,0.0
-4.04682508315381,0.0
-4.046620677760986,0.0
-4.0464162723681625,0.0
-4.046211866975337,0.0
-4.046007461582514,0.0
-4.04580305618969,0.0
-4.045598650796865,0.0
-4.045394245404042,0.0
-4.045189840011217,0.0
-4.044985434618393,0.0
-4.04478102922557,0.0
-4.044576623832745,0.0
-4.044372218439921,0.0
-4.044167813047097,0.0
-4.043963407654273,0.0
-4.043759002261449,0.0
-4.043554596868624,0.0
-4.043350191475801,0.0
-4.0431457860829765,0.0
-4.042941380690152,0.0
-4.042736975297329,0.0
-4.042532569904504,0.0
-4.04232816451168,0.0
-4.042123759118857,0.0
-4.041919353726032,0.0
-4.041714948333208,0.0
-4.041510542940384,0.0
-4.04130613754756,0.0
-4.041101732154736,0.0
-4.040897326761911,0.0
-4.040692921369088,0.0
-4.040488515976263,0.0
-4.040284110583439,0.0
-4.040079705190616,0.0
-4.0398752997977905,0.0
-4.039670894404967,0.0
-4.039466489012144,0.0
-4.0392620836193185,0.0
-4.039057678226495,0.0
-4.038853272833671,0.0
-4.0386488674408465,0.0
-4.038444462048023,0.0
-4.038240056655198,0.0
-4.0380356512623745,0.0
-4.03783124586955,0.0
-4.037626840476726,0.0
-4.0374224350839025,0.0
-4.037218029691077,0.0
-4.037013624298254,0.0
-4.0368092189054305,0.0
-4.036604813512605,0.0
-4.036400408119782,0.0
-4.036196002726957,0.0
-4.035991597334133,0.0
-4.03578719194131,0.0
-4.035582786548485,0.0
-4.035378381155661,0.0
-4.035173975762837,0.0
-4.034969570370013,0.0
-4.034765164977189,0.0
-4.034560759584364,0.0
-4.034356354191541,0.0
-4.034151948798717,0.0
-4.033947543405892,0.0
-4.033743138013069,0.0
-4.033538732620244,0.0
-4.03333432722742,0.0
-4.033129921834597,0.0
-4.032925516441772,0.0
-4.032721111048948,0.0
-4.032516705656124,0.0
-4.0323123002633,0.0
-4.032107894870476,0.0
-4.031903489477651,0.0
-4.031699084084828,0.0
-4.031494678692004,0.0
-4.031290273299179,0.0
-4.031085867906356,0.0
-4.0308814625135305,0.0
-4.030677057120707,0.0
-4.030472651727884,0.0
-4.0302682463350585,0.0
-4.030063840942235,0.0
-4.029859435549411,0.0
-4.0296550301565865,0.0
-4.029450624763763,0.0
-4.029246219370938,0.0
-4.029041813978115,0.0
-4.02883740858529,0.0
-4.028633003192466,0.0
-4.028428597799643,0.0
-4.028224192406817,0.0
-4.028019787013994,0.0
-4.027815381621171,0.0
-4.027610976228345,0.0
-4.027406570835522,0.0
-4.027202165442698,0.0
-4.026997760049873,0.0
-4.02679335465705,0.0
-4.026588949264225,0.0
-4.026384543871401,0.0
-4.026180138478577,0.0
-4.025975733085753,0.0
-4.0257713276929294,0.0
-4.025566922300104,0.0
-4.025362516907281,0.0
-4.0251581115144575,0.0
-4.024953706121632,0.0
-4.024749300728809,0.0
-4.024544895335985,0.0
-4.02434048994316,0.0
-4.024136084550337,0.0
-4.023931679157512,0.0
-4.023727273764688,0.0
-4.023522868371864,0.0
-4.02331846297904,0.0
-4.023114057586216,0.0
-4.022909652193391,0.0
-4.022705246800568,0.0
-4.022500841407744,0.0
-4.022296436014919,0.0
-4.022092030622096,0.0
-4.0218876252292715,0.0
-4.021683219836447,0.0
-4.021478814443624,0.0
-4.021274409050799,0.0
-4.021070003657975,0.0
-4.020865598265151,0.0
-4.020661192872327,0.0
-4.020456787479503,0.0
-4.020252382086678,0.0
-4.020047976693855,0.0
-4.019843571301031,0.0
-4.019639165908206,0.0
-4.019434760515383,0.0
-4.019230355122558,0.0
-4.019025949729734,0.0
-4.018821544336911,0.0
-4.0186171389440855,0.0
-4.018412733551262,0.0
-4.018208328158438,0.0
-4.0180039227656135,0.0
-4.01779951737279,0.0
-4.017595111979965,0.0
-4.0173907065871415,0.0
-4.017186301194318,0.0
-4.016981895801493,0.0
-4.0167774904086695,0.0
-4.016573085015844,0.0
-4.016368679623021,0.0
-4.0161642742301975,0.0
-4.015959868837372,0.0
-4.015755463444549,0.0
-4.015551058051725,0.0
-4.0153466526589,0.0
-4.015142247266077,0.0
-4.014937841873252,0.0
-4.014733436480428,0.0
-4.014529031087605,0.0
-4.01432462569478,0.0
-4.014120220301956,0.0
-4.013915814909131,0.0
-4.013711409516308,0.0
-4.013507004123484,0.0
-4.013302598730659,0.0
-4.013098193337836,0.0
-4.0128937879450115,0.0
-4.012689382552187,0.0
-4.012484977159364,0.0
-4.012280571766539,0.0
-4.012076166373715,0.0
-4.011871760980891,0.0
-4.011667355588067,0.0
-4.011462950195243,0.0
-4.011258544802418,0.0
-4.011054139409595,0.0
-4.010849734016771,0.0
-4.010645328623946,0.0
-4.010440923231123,0.0
-4.010236517838298,0.0
-4.010032112445474,0.0
-4.009827707052651,0.0
-4.0096233016598255,0.0
-4.009418896267002,0.0
-4.009214490874178,0.0
-4.0090100854813535,0.0
-4.00880568008853,0.0
-4.008601274695705,0.0
-4.0083968693028815,0.0
-4.008192463910058,0.0
-4.007988058517233,0.0
-4.0077836531244095,0.0
-4.007579247731585,0.0
-4.007374842338761,0.0
-4.0071704369459376,0.0
-4.006966031553112,0.0
-4.006761626160289,0.0
-4.006557220767465,0.0
-4.00635281537464,0.0
-4.006148409981817,0.0
-4.005944004588992,0.0
-4.005739599196168,0.0
-4.005535193803345,0.0
-4.00533078841052,0.0
-4.005126383017696,0.0
-4.004921977624872,0.0
-4.004717572232048,0.0
-4.004513166839224,0.0
-4.004308761446399,0.0
-4.004104356053576,0.0
-4.0038999506607515,0.0
-4.003695545267927,0.0
-4.003491139875104,0.0
-4.003286734482279,0.0
-4.003082329089455,0.0
-4.002877923696632,0.0
-4.002673518303807,0.0
-4.002469112910983,0.0
-4.002264707518159,0.0
-4.002060302125335,0.0
-4.001855896732511,0.0
-4.001651491339686,0.0
-4.001447085946863,0.0
-4.001242680554038,0.0
-4.001038275161214,0.0
-4.000833869768391,0.0
-4.0006294643755655,0.0
-4.000425058982742,0.0
-4.000220653589919,0.0
-4.000016248197094,0.0
-3.9998118428042697,0.0
-3.999607437411446,0.0
-3.9994030320186216,0.0
-3.9991986266257973,0.0
-3.9989942212329734,0.0
-3.9987898158401496,0.0
-3.9985854104473253,0.0
-3.998381005054501,0.0
-3.998176599661677,0.0
-3.9979721942688533,0.0
-3.997767788876029,0.0
-3.9975633834832047,0.0
-3.997358978090381,0.0
-3.9971545726975566,0.0
-3.9969501673047327,0.0
-3.9967457619119084,0.0
-3.996541356519084,0.0
-3.9963369511262603,0.0
-3.9961325457334365,0.0
-3.995928140340612,0.0
-3.995723734947788,0.0
-3.995519329554964,0.0
-3.99531492416214,0.0
-3.995110518769316,0.0
-3.9949061133764916,0.0
-3.9947017079836673,0.0
-3.9944973025908435,0.0
-3.9942928971980196,0.0
-3.9940884918051953,0.0
-3.993884086412371,0.0
-3.993679681019547,0.0
-3.9934752756267233,0.0
-3.993270870233899,0.0
-3.9930664648410747,0.0
-3.992862059448251,0.0
-3.9926576540554266,0.0
-3.9924532486626028,0.0
-3.9922488432697785,0.0
-3.992044437876954,0.0
-3.9918400324841303,0.0
-3.9916356270913065,0.0
-3.991431221698482,0.0
-3.991226816305658,0.0
-3.991022410912834,0.0
-3.99081800552001,0.0
-3.990613600127186,0.0
-3.9904091947343616,0.0
-3.9902047893415378,0.0
-3.9900003839487135,0.0
-3.9897959785558896,0.0
-3.9895915731630653,0.0
-3.989387167770241,0.0
-3.989182762377417,0.0
-3.9889783569845934,0.0
-3.988773951591769,0.0
-3.9885695461989448,0.0
-3.988365140806121,0.0
-3.988160735413297,0.0
-3.987956330020473,0.0
-3.9877519246276485,0.0
-3.9875475192348246,0.0
-3.9873431138420004,0.0
-3.9871387084491765,0.0
-3.986934303056352,0.0
-3.986729897663528,0.0
-3.986525492270704,0.0
-3.9863210868778802,0.0
-3.986116681485056,0.0
-3.9859122760922316,0.0
-3.985707870699408,0.0
-3.985503465306584,0.0
-3.9852990599137597,0.0
-3.9850946545209354,0.0
-3.984890249128111,0.0
-3.9846858437352872,0.0
-3.9844814383424634,0.0
-3.984277032949639,0.0
-3.984072627556815,0.0
-3.983868222163991,0.0
-3.983663816771167,0.0
-3.983459411378343,0.0
-3.9832550059855185,0.0
-3.9830506005926947,0.0
-3.9828461951998704,0.0
-3.9826417898070465,0.0
-3.9824373844142222,0.0
-3.982232979021398,0.0
-3.982028573628574,0.0
-3.9818241682357502,0.0
-3.981619762842926,0.0
-3.9814153574501017,0.0
-3.981210952057278,0.0
-3.981006546664454,0.0
-3.9808021412716297,0.0
-3.9805977358788054,0.0
-3.9803933304859815,0.0
-3.9801889250931572,0.0
-3.9799845197003334,0.0
-3.979780114307509,0.0
-3.979575708914685,0.0
-3.979371303521861,0.0
-3.979166898129037,0.0
-3.978962492736213,0.0
-3.9787580873433885,0.0
-3.9785536819505647,0.0
-3.978349276557741,0.0
-3.9781448711649166,0.0
-3.9779404657720923,0.0
-3.977736060379268,0.0
-3.977531654986444,0.0
-3.9773272495936203,0.0
-3.977122844200796,0.0
-3.9769184388079717,0.0
-3.976714033415148,0.0
-3.976509628022324,0.0
-3.9763052226294997,0.0
-3.9761008172366754,0.0
-3.9758964118438516,0.0
-3.9756920064510273,0.0
-3.9754876010582034,0.0
-3.975283195665379,0.0
-3.975078790272555,0.0
-3.974874384879731,0.0
-3.974669979486907,0.0
-3.974465574094083,0.0
-3.9742611687012586,0.0
-3.9740567633084347,0.0
-3.973852357915611,0.0
-3.9736479525227866,0.0
-3.9734435471299623,0.0
-3.9732391417371384,0.0
-3.973034736344314,0.0
-3.9728303309514903,0.0
-3.972625925558666,0.0
-3.9724215201658417,0.0
-3.972217114773018,0.0
-3.972012709380194,0.0
-3.9718083039873697,0.0
-3.9716038985945454,0.0
-3.9713994932017216,0.0
-3.9711950878088977,0.0
-3.9709906824160734,0.0
-3.970786277023249,0.0
-3.9705818716304253,0.0
-3.970377466237601,0.0
-3.970173060844777,0.0
-3.969968655451953,0.0
-3.9697642500591286,0.0
-3.9695598446663047,0.0
-3.969355439273481,0.0
-3.9691510338806566,0.0
-3.9689466284878323,0.0
-3.9687422230950085,0.0
-3.9685378177021846,0.0
-3.9683334123093603,0.0
-3.968129006916536,0.0
-3.9679246015237117,0.0
-3.967720196130888,0.0
-3.967515790738064,0.0
-3.9673113853452397,0.0
-3.9671069799524155,0.0
-3.9669025745595916,0.0
-3.9666981691667678,0.0
-3.9664937637739435,0.0
-3.966289358381119,0.0
-3.9660849529882953,0.0
-3.965880547595471,0.0
-3.965676142202647,0.0
-3.965471736809823,0.0
-3.9652673314169986,0.0
-3.9650629260241748,0.0
-3.964858520631351,0.0
-3.9646541152385266,0.0
-3.9644497098457023,0.0
-3.9642453044528785,0.0
-3.9640408990600546,0.0
-3.9638364936672303,0.0
-3.963632088274406,0.0
-3.963427682881582,0.0
-3.963223277488758,0.0
-3.963018872095934,0.0
-3.9628144667031098,0.0
-3.9626100613102855,0.0
-3.9624056559174616,0.0
-3.962201250524638,0.0
-3.9619968451318135,0.0
-3.961792439738989,0.0
-3.9615880343461654,0.0
-3.9613836289533415,0.0
-3.961179223560517,0.0
-3.960974818167693,0.0
-3.960770412774869,0.0
-3.960566007382045,0.0
-3.960361601989221,0.0
-3.9601571965963966,0.0
-3.9599527912035724,0.0
-3.9597483858107485,0.0
-3.9595439804179247,0.0
-3.9593395750251004,0.0
-3.959135169632276,0.0
-3.9589307642394522,0.0
-3.958726358846628,0.0
-3.958521953453804,0.0
-3.95831754806098,0.0
-3.9581131426681555,0.0
-3.9579087372753317,0.0
-3.957704331882508,0.0
-3.9574999264896835,0.0
-3.9572955210968592,0.0
-3.9570911157040354,0.0
-3.9568867103112115,0.0
-3.9566823049183872,0.0
-3.956477899525563,0.0
-3.956273494132739,0.0
-3.956069088739915,0.0
-3.955864683347091,0.0
-3.9556602779542667,0.0
-3.9554558725614424,0.0
-3.9552514671686185,0.0
-3.9550470617757947,0.0
-3.9548426563829704,0.0
-3.954638250990146,0.0
-3.9544338455973223,0.0
-3.9542294402044984,0.0
-3.954025034811674,0.0
-3.95382062941885,0.0
-3.953616224026026,0.0
-3.9534118186332017,0.0
-3.953207413240378,0.0
-3.9530030078475535,0.0
-3.9527986024547292,0.0
-3.9525941970619054,0.0
-3.9523897916690816,0.0
-3.9521853862762573,0.0
-3.951980980883433,0.0
-3.951776575490609,0.0
-3.9515721700977853,0.0
-3.951367764704961,0.0
-3.9511633593121367,0.0
-3.9509589539193124,0.0
-3.9507545485264886,0.0
-3.9505501431336647,0.0
-3.9503457377408404,0.0
-3.950141332348016,0.0
-3.9499369269551923,0.0
-3.9497325215623684,0.0
-3.949528116169544,0.0
-3.94932371077672,0.0
-3.949119305383896,0.12230597077000886
-3.9489148999910717,0.0
-3.948710494598248,0.0
-3.9485060892054236,0.0
-3.9483016838125993,0.0
-3.9480972784197754,0.0
-3.9478928730269516,0.0
-3.9476884676341273,0.0
-3.947484062241303,0.0
-3.947279656848479,0.0
-3.9470752514556553,0.0
-3.946870846062831,0.0
-3.9466664406700067,0.0
-3.946462035277183,0.0
-3.9462576298843586,0.0
-3.9460532244915347,0.0
-3.9458488190987104,0.0
-3.945644413705886,0.0
-3.9454400083130623,0.0
-3.9452356029202384,0.0
-3.945031197527414,0.0
-3.94482679213459,0.0
-3.944622386741766,0.0
-3.944417981348942,0.0
-3.944213575956118,0.0
-3.9440091705632936,0.0
-3.9438047651704697,0.0
-3.9436003597776454,0.0
-3.9433959543848216,0.0
-3.9431915489919973,0.0
-3.942987143599173,0.0
-3.942782738206349,0.0
-3.9425783328135253,0.0
-3.942373927420701,0.0
-3.9421695220278767,0.0
-3.941965116635053,0.0
-3.9417607112422286,0.0
-3.9415563058494048,0.0
-3.9413519004565805,0.0
-3.941147495063756,0.0
-3.9409430896709323,0.0
-3.9407386842781085,0.0
-3.940534278885284,0.0
-3.94032987349246,0.0
-3.940125468099636,0.0
-3.939921062706812,0.0
-3.939716657313988,0.0
-3.9395122519211636,0.0
-3.9393078465283398,0.0
-3.9391034411355155,0.0
-3.9388990357426916,0.0
-3.9386946303498673,0.0
-3.938490224957043,0.0
-3.938285819564219,0.0
-3.9380814141713953,0.0
-3.937877008778571,0.0
-3.9376726033857468,0.0
-3.937468197992923,0.0
-3.937263792600099,0.0
-3.9370593872072748,0.0
-3.9368549818144505,0.0
-3.9366505764216266,0.0
-3.9364461710288023,0.0
-3.9362417656359785,0.0
-3.936037360243154,0.0
-3.93583295485033,0.0
-3.935628549457506,0.0
-3.935424144064682,0.0
-3.935219738671858,0.0
-3.9350153332790336,0.0
-3.93481092788621,0.0
-3.934606522493386,0.0
-3.9344021171005616,0.0
-3.9341977117077374,0.0
-3.933993306314913,0.0
-3.933788900922089,0.0
-3.9335844955292654,0.0
-3.933380090136441,0.0
-3.933175684743617,0.0
-3.932971279350793,0.0
-3.932766873957969,0.0
-3.932562468565145,0.0
-3.9323580631723205,0.0
-3.9321536577794967,0.0
-3.9319492523866724,0.0
-3.9317448469938485,0.0
-3.9315404416010242,0.0
-3.9313360362082,0.0
-3.931131630815376,0.0
-3.9309272254225522,0.0
-3.930722820029728,0.0
-3.9305184146369037,0.0
-3.93031400924408,0.0
-3.930109603851256,0.0
-3.9299051984584317,0.0
-3.9297007930656074,0.0
-3.9294963876727835,0.0
-3.9292919822799592,0.0
-3.9290875768871354,0.0
-3.928883171494311,0.0
-3.928678766101487,0.0
-3.928474360708663,0.0
-3.928269955315839,0.0
-3.928065549923015,0.0
-3.9278611445301905,0.0
-3.9276567391373667,0.0
-3.927452333744543,0.0
-3.9272479283517185,0.0
-3.9270435229588943,0.0
-3.9268391175660704,0.0
-3.926634712173246,0.0
-3.9264303067804223,0.0
-3.926225901387598,0.0
-3.9260214959947737,0.0
-3.92581709060195,0.0
-3.925612685209126,0.0
-3.9254082798163017,0.0
-3.9252038744234774,0.0
-3.9249994690306536,0.0
-3.9247950636378293,0.0
-3.9245906582450054,0.0
-3.924386252852181,0.0
-3.924181847459357,0.0
-3.923977442066533,0.0
-3.923773036673709,0.0
-3.923568631280885,0.0
-3.9233642258880606,0.0
-3.9231598204952367,0.0
-3.922955415102413,0.0
-3.9227510097095886,0.0
-3.9225466043167643,0.0
-3.9223421989239404,0.0
-3.922137793531116,0.0
-3.9219333881382923,0.0
-3.921728982745468,0.0
-3.9215245773526437,0.0
-3.92132017195982,0.0
-3.921115766566996,0.0
-3.9209113611741717,0.0
-3.9207069557813474,0.0
-3.9205025503885236,0.0
-3.9202981449956997,0.0
-3.9200937396028754,0.0
-3.919889334210051,0.0
-3.9196849288172273,0.0
-3.919480523424403,0.0
-3.919276118031579,0.0
-3.919071712638755,0.0
-3.9188673072459306,0.0
-3.9186629018531067,0.0
-3.918458496460283,0.0
-3.9182540910674586,0.0
-3.9180496856746343,0.0
-3.9178452802818104,0.0
-3.9176408748889866,0.0
-3.9174364694961623,0.0
-3.917232064103338,0.0
-3.917027658710514,0.0
-3.91682325331769,0.0
-3.916618847924866,0.0
-3.9164144425320417,0.0
-3.9162100371392174,0.0
-3.9160056317463936,0.0
-3.9158012263535698,0.0
-3.9155968209607455,0.0
-3.915392415567921,0.0
-3.9151880101750973,0.0
-3.914983604782273,0.0
-3.914779199389449,0.0
-3.914574793996625,0.0
-3.9143703886038006,0.0
-3.9141659832109768,0.0
-3.913961577818153,0.0
-3.9137571724253286,0.0
-3.9135527670325043,0.0
-3.9133483616396805,0.0
-3.9131439562468566,0.0
-3.9129395508540323,0.0
-3.912735145461208,0.0
-3.912530740068384,0.0
-3.91232633467556,0.0
-3.912121929282736,0.0
-3.9119175238899118,0.0
-3.9117131184970875,0.0
-3.9115087131042636,0.0
-3.9113043077114398,0.0
-3.9110999023186155,0.0
-3.910895496925791,0.0
-3.9106910915329673,0.0
-3.9104866861401435,0.0
-3.910282280747319,0.0
-3.910077875354495,0.0
-3.909873469961671,0.0
-3.9096690645688468,0.0
-3.909464659176023,0.0
-3.9092602537831986,0.0
-3.9090558483903743,0.0
-3.9088514429975505,0.0
-3.9086470376047266,0.0
-3.9084426322119024,0.0
-3.908238226819078,0.0
-3.908033821426254,0.0
-3.9078294160334304,0.0
-3.907625010640606,0.0
-3.907420605247782,0.0
-3.9072161998549575,0.0
-3.9070117944621336,0.0
-3.90680738906931,0.0
-3.9066029836764855,0.0
-3.906398578283661,0.0
-3.9061941728908374,0.0
-3.9059897674980135,0.0
-3.9057853621051892,0.0
-3.905580956712365,0.0
-3.905376551319541,0.0
-3.905172145926717,0.0
-3.904967740533893,0.0
-3.9047633351410687,0.0
-3.9045589297482444,0.0
-3.9043545243554205,0.0
-3.9041501189625967,0.0
-3.9039457135697724,0.0
-3.903741308176948,0.0
-3.9035369027841242,0.0
-3.9033324973913004,0.0
-3.903128091998476,0.0
-3.902923686605652,0.0
-3.902719281212828,0.0
-3.9025148758200037,0.0
-3.90231047042718,0.0
-3.9021060650343555,0.0
-3.9019016596415312,0.0
-3.9016972542487074,0.0
-3.9014928488558835,0.0
-3.9012884434630593,0.0
-3.901084038070235,0.0
-3.900879632677411,0.0
-3.9006752272845873,0.0
-3.900470821891763,0.0
-3.9002664164989387,0.0
-3.900062011106115,0.0
-3.8998576057132905,0.0
-3.8996532003204667,0.0
-3.8994487949276424,0.0
-3.899244389534818,0.0
-3.8990399841419943,0.0
-3.8988355787491704,0.0
-3.898631173356346,0.0
-3.898426767963522,0.0
-3.898222362570698,0.0
-3.8980179571778737,0.0
-3.89781355178505,0.0
-3.8976091463922256,0.0
-3.8974047409994013,0.0
-3.8972003356065774,0.0
-3.8969959302137536,0.0
-3.8967915248209293,0.0
-3.896587119428105,0.0
-3.896382714035281,0.0
-3.8961783086424573,0.0
-3.895973903249633,0.0
-3.8957694978568087,0.0
-3.895565092463985,0.0
-3.8953606870711606,0.0
-3.8951562816783367,0.0
-3.8949518762855124,0.0
-3.894747470892688,0.0
-3.8945430654998643,0.0
-3.8943386601070404,0.0
-3.894134254714216,0.0
-3.893929849321392,0.0
-3.893725443928568,0.0
-3.893521038535744,0.0
-3.89331663314292,0.0
-3.8931122277500956,0.0
-3.8929078223572717,0.0
-3.8927034169644474,0.0
-3.8924990115716236,0.0
-3.8922946061787993,0.0
-3.892090200785975,0.0
-3.891885795393151,0.0
-3.8916813900003273,0.0
-3.891476984607503,0.0
-3.8912725792146787,0.0
-3.891068173821855,0.0
-3.890863768429031,0.0
-3.8906593630362067,0.0
-3.8904549576433824,0.0
-3.890250552250558,0.0
-3.8900461468577343,0.0
-3.8898417414649105,0.0
-3.889637336072086,0.0
-3.889432930679262,0.0
-3.889228525286438,0.0
-3.889024119893614,0.0
-3.88881971450079,0.0
-3.8886153091079656,0.0
-3.8884109037151418,0.0
-3.8882064983223175,0.0
