Intervalos,Densidade de Probabilidade
0.004975124378109513,0.0
0.005000125003125055,0.0
0.005025125628140705,0.0
0.0050501262531563555,0.0
0.005075126878172006,0.0
0.0051001275031875475,0.0
0.005125128128203198,0.0
0.005150128753218956,0.0
0.00517512937823439,0.0
0.00520013000325004,0.0
0.0052251306282657985,0.0
0.005250131253281232,0.0
0.0052751318782969904,0.0
0.005300132503312641,0.0
0.005325133128328182,0.0
0.005350133753343941,0.0
0.005375134378359483,0.0
0.005400135003375133,0.0
0.005425135628390783,0.0
0.005450136253406325,0.0
0.005475136878422084,0.0
0.005500137503437625,0.0
0.005525138128453167,0.0
0.005550138753468926,0.0
0.0055751393784844675,0.0
0.005600140003500118,0.0
0.005625140628515768,0.0
0.00565014125353131,0.0
0.005675141878547069,0.0
0.00570014250356261,0.0
0.00572514312857826,0.0
0.005750143753593911,0.0
0.005775144378609452,0.0
0.005800145003625212,0.0
0.005825145628640753,0.0
0.005850146253656294,0.0
0.005875146878672054,0.0
0.005900147503687595,0.0
0.005925148128703354,0.0
0.005950148753718896,0.0
0.005975149378734437,0.0
0.0060001500037501964,0.0
0.006025150628765738,0.0
0.006050151253781388,0.0
0.006075151878797039,0.0
0.00610015250381258,0.0
0.006125153128828339,0.0
0.006150153753843881,0.0
0.0061751543788594225,0.0
0.006200155003875181,0.0
0.006225155628890723,0.0
0.0062501562539064815,0.0
0.006275156878922023,0.0
0.006300157503937565,0.0
0.006325158128953324,0.0
0.0063501587539688655,0.0
0.006375159378984516,0.0
0.006400160004000166,0.0
0.006425160629015708,0.0
0.006450161254031466,0.0
0.006475161879047008,0.0
0.00650016250406255,0.0
0.006525163129078308,0.0
0.00655016375409385,0.0
0.006575164379109609,0.0
0.006600165004125151,0.0
0.006625165629140692,0.0
0.006650166254156451,0.0
0.006675166879171993,0.0
0.006700167504187643,0.0
0.006725168129203293,0.0
0.006750168754218835,0.0
0.0067751693792345935,0.0
0.006800170004250135,0.0
0.0068251706292657855,0.0
0.006850171254281436,0.0
0.0068751718792969775,0.0
0.006900172504312737,0.0
0.006925173129328278,0.0
0.00695017375434382,0.0
0.006975174379359578,0.0
0.00700017500437512,0.0
0.00702517562939077,0.0
0.00705017625440642,0.0
0.007075176879421962,0.0
0.007100177504437722,0.0
0.007125178129453263,0.0
0.007150178754468914,0.0
0.007175179379484564,0.0
0.007200180004500105,0.0
0.007225180629515864,0.0
0.007250181254531406,0.0
0.007275181879546947,0.0
0.007300182504562706,0.0
0.007325183129578248,0.0
0.007350183754593898,0.0
0.0073751843796095486,0.0
0.00740018500462509,0.0
0.007425185629640849,0.0
0.007450186254656391,0.0
0.007475186879672041,0.0
0.007500187504687691,0.0
0.007525188129703233,0.0
0.007550188754718883,0.0
0.007575189379734533,0.0
0.007600190004750075,0.0
0.007625190629765725,0.0
0.0076501912547813754,0.0
0.007675191879797026,0.0
0.007700192504812567,0.0
0.007725193129828218,0.0
0.007750193754843976,0.0
0.00777519437985941,0.0
0.007800195004875168,0.0
0.007825195629890818,0.0
0.007850196254906251,0.0
0.007875196879922119,0.0
0.00790019750493766,0.0
0.007925198129953093,0.0
0.007950198754968961,0.0
0.007975199379984503,0.0
0.008000200005000261,0.0
0.008025200630015803,0.0
0.008050201255031345,0.0
0.008075201880047104,0.0
0.008100202505062645,0.0
0.008125203130078296,0.0
0.008150203755093946,0.0
0.008175204380109487,0.0
0.008200205005125246,0.0
0.008225205630140788,0.0
0.00825020625515633,0.0
0.008275206880172088,0.0
0.00830020750518763,0.0
0.008325208130203389,0.0
0.00835020875521893,0.0
0.008375209380234472,0.0
0.00840021000525023,0.0
0.008425210630265773,0.0
0.008450211255281424,0.0
0.008475211880297073,0.0
0.008500212505312615,0.0
0.008525213130328373,0.0
0.008550213755343915,0.0
0.008575214380359457,0.0
0.008600215005375215,0.0
0.008625215630390757,0.0
0.008650216255406516,0.0
0.008675216880422058,0.0
0.0087002175054376,0.0
0.008725218130453358,0.0
0.0087502187554689,0.0
0.008775219380484551,0.0
0.0088002200055002,0.0
0.008825220630515742,0.0
0.0088502212555315,0.0
0.008875221880547042,0.0
0.008900222505562693,0.0
0.008925223130578343,0.0
0.008950223755593885,0.0
0.008975224380609645,0.0
0.009000225005625185,0.0
0.009025225630640727,0.0
0.009050226255656487,0.0
0.009075226880672027,0.0
0.009100227505687678,0.0
0.00912522813070333,0.0
0.00915022875571887,0.0
0.00917522938073463,0.0
0.009200230005750171,0.0
0.00922523063076582,0.0
0.009250231255781472,0.0
0.009275231880797012,0.0
0.009300232505812772,0.0
0.009325233130828314,0.0
0.009350233755843854,0.0
0.009375234380859614,0.0
0.009400235005875156,0.0
0.009425235630890805,0.0
0.009450236255906456,0.0
0.009475236880921998,0.0
0.009500237505937757,0.0
0.009525238130953299,0.0
0.009550238755968948,0.0
0.009575239380984599,0.0
0.00960024000600014,0.0
0.0096252406310159,0.0
0.009650241256031441,0.0
0.009675241881046983,0.0
0.009700242506062742,0.0
0.009725243131078283,0.0
0.009750243756093825,0.0
0.009775244381109584,0.0
0.009800245006125126,0.0
0.009825245631140884,0.0
0.009850246256156426,0.0
0.009875246881172075,0.0
0.009900247506187726,0.0
0.009925248131203268,0.0
0.009950248756219027,0.0
0.009975249381234568,0.0
0.01000025000625011,0.0
0.010025250631265869,0.0
0.01005025125628141,0.0
0.01007525188129706,0.0
0.010100252506312711,0.0
0.010125253131328253,0.0
0.010150253756344011,0.0
0.010175254381359553,0.0
0.010200255006375203,0.0
0.010225255631390854,0.0
0.010250256256406395,0.0
0.010275256881422154,0.0
0.010300257506437696,0.0
0.010325258131453238,0.0
0.010350258756468996,0.0
0.010375259381484538,0.0
0.010400260006500297,0.0
0.010425260631515838,0.0
0.01045026125653138,0.0
0.010475261881547139,0.0
0.01050026250656268,0.0
0.010525263131578332,0.0
0.010550263756593981,0.0
0.010575264381609523,0.0
0.010600265006625281,0.0
0.010625265631640823,0.0
0.010650266256656365,0.0
0.010675266881672123,0.0
0.010700267506687665,0.0
0.010725268131703424,0.0
0.010750268756718966,0.0
0.010775269381734507,0.0
0.010800270006750266,0.0
0.010825270631765808,0.0
0.01085027125678135,0.0
0.010875271881797108,0.0
0.01090027250681265,0.0
0.010925273131828409,0.0
0.01095027375684395,0.0
0.010975274381859601,0.0
0.01100027500687525,0.0
0.011025275631890792,0.0
0.011050276256906551,0.0
0.011075276881922093,0.0
0.011100277506937635,0.0
0.011125278131953393,0.0
0.011150278756968935,0.0
0.011175279381984586,0.0
0.011200280007000235,0.0
0.011225280632015777,0.0
0.011250281257031536,0.0
0.011275281882047078,0.0
0.011300282507062729,0.0
0.011325283132078378,0.0
0.01135028375709392,0.0
0.011375284382109678,0.0
0.01140028500712522,0.0
0.011425285632140762,0.0
0.01145028625715652,0.0
0.011475286882172062,0.0
0.011500287507187713,0.0
0.011525288132203363,0.0
0.011550288757218904,0.0
0.011575289382234663,0.0
0.011600290007250205,0.0
0.011625290632265856,0.0
0.011650291257281505,0.0
0.011675291882297047,0.0
0.011700292507312807,0.0
0.011725293132328347,0.0
0.01175029375734389,0.0
0.01177529438235965,0.0
0.01180029500737519,0.0
0.01182529563239084,0.0
0.011850296257406492,0.0
0.011875296882422032,0.0
0.011900297507437792,0.0
0.011925298132453334,0.0
0.011950298757468874,0.0
0.011975299382484634,0.0
0.012000300007500176,0.0
0.012025300632515935,0.0
0.012050301257531476,0.0
0.012075301882547018,0.0
0.012100302507562777,0.0
0.012125303132578319,0.0
0.012150303757593968,0.0
0.012175304382609619,0.0
0.01220030500762516,0.0
0.01222530563264092,0.0
0.012250306257656461,0.0
0.01227530688267211,0.0
0.012300307507687762,0.0
0.012325308132703303,0.0
0.012350308757719062,0.0
0.012375309382734604,0.0
0.012400310007750145,0.0
0.012425310632765904,0.0
0.0124503112577815,0.0
0.012475311882797095,0.0
0.012500312507812746,0.0
0.012525313132828451,0.0
0.012550313757844047,0.0
0.012575314382859588,0.0
0.012600315007875293,0.0
0.012625315632890889,0.0
0.012650316257906484,0.0
0.012675316882922135,0.0
0.012700317507937731,0.0
0.01272531813295338,0.0
0.012750318757968978,0.0
0.012775319382984627,0.0
0.012800320008000222,0.0
0.01282532063301582,0.0
0.012850321258031523,0.0
0.012875321883047174,0.0
0.012900322508062662,0.0
0.012925323133078365,0.0
0.012950323758094016,0.0
0.012975324383109612,0.0
0.013000325008125207,0.0
0.013025325633140858,0.0
0.013050326258156454,0.0
0.013075326883172159,0.0
0.0131003275081877,0.0
0.013125328133203296,0.0
0.013150328758219,0.0
0.013175329383234652,0.0
0.013200330008250247,0.0
0.013225330633265843,0.0
0.013250331258281494,0.0
0.013275331883297197,0.0
0.013300332508312739,0.0
0.01332533313332839,0.0
0.01335033375834404,0.0
0.013375334383359637,0.0
0.013400335008375286,0.0
0.01342533563339099,0.0
0.013450336258406479,0.0
0.013475336883422128,0.0
0.01350033750843778,0.0
0.013525338133453375,0.0
0.01355033875846897,0.0
0.013575339383484621,0.0
0.01360034000850027,0.0
0.013625340633515866,0.0
0.013650341258531517,0.0
0.013675341883547113,0.0
0.013700342508562818,0.0
0.013725343133578413,0.0
0.013750343758594009,0.0
0.01377534438360955,0.0
0.013800345008625255,0.0
0.013825345633640906,0.0
0.013850346258656502,0.0
0.013875346883672098,0.0
0.013900347508687749,0.0
0.013925348133703344,0.0
0.013950348758718995,0.0
0.013975349383734698,0.0
0.014000350008750186,0.0
0.014025350633765891,0.0
0.01405035125878154,0.0
0.014075351883797138,0.0
0.014100352508812787,0.0
0.014125353133828383,0.0
0.01415035375884398,0.0
0.01417535438385963,0.0
0.014200355008875225,0.0
0.014225355633890822,0.0
0.014250356258906471,0.0
0.014275356883922176,0.0
0.014300357508937772,0.0
0.014325358133953314,0.0
0.014350358758969018,0.0
0.01437535938398467,0.0
0.014400360009000265,0.0
0.01442536063401586,0.0
0.014450361259031512,0.0
0.014475361884047052,0.0
0.014500362509062703,0.0
0.014525363134078408,0.0
0.014550363759093894,0.0
0.014575364384109654,0.0
0.014600365009125304,0.0
0.014625365634140899,0.0
0.014650366259156496,0.0
0.014675366884172146,0.0
0.014700367509187797,0.0
0.014725368134203392,0.0
0.014750368759218988,0.0
0.014775369384234639,0.0
0.014800370009250342,0.0
0.014825370634265884,0.0
0.014850371259281589,0.0
0.014875371884297184,0.0
0.014900372509312781,0.0
0.01492537313432843,0.0
0.014950373759344026,0.0
0.014975374384359624,0.0
0.015000375009375273,0.0
0.015025375634390868,0.0
0.01505037625940652,0.0
0.015075376884422115,0.0
0.01510037750943771,0.0
0.015125378134453471,0.0
0.015150378759469067,0.0
0.015175379384484662,0.0
0.015200380009500313,0.0
0.015225380634515909,0.0
0.015250381259531504,0.0
0.015275381884547155,0.0
0.015300382509562751,0.0
0.015325383134578346,0.0
0.015350383759594051,0.0
0.015375384384609593,0.0
0.015400385009625298,0.0
0.015425385634640947,0.0
0.015450386259656543,0.0
0.015475386884672194,0.0
0.01550038750968779,0.0
0.015525388134703385,0.0
0.015550388759719036,0.0
0.015575389384734685,0.0
0.015600390009750336,0.0
0.015625390634765878,0.0
0.01565039125978153,0.0
0.015675391884797288,0.0
0.015700392509812883,0.0
0.015725393134828423,0.0
0.01575039375984413,0.0
0.01577539438485967,0.0
0.01580039500987532,0.0
0.015825395634890917,0.0
0.015850396259906512,0.0
0.015875396884922163,0.0
0.015900397509937814,0.0
0.01592539813495341,0.0
0.015950398759969005,0.0
0.015975399384984657,0.0
0.016000400010000308,0.0
0.016025400635015955,0.0
0.01605040126003155,0.0
0.01607540188504715,0.0
0.016100402510062797,0.0
0.01612540313507845,0.0
0.016150403760094044,0.0
0.01617540438510964,0.0
0.01620040501012529,0.0
0.016225405635140997,0.0
0.01625040626015648,0.0
0.016275406885172133,0.0
0.01630040751018784,0.0
0.016325408135203435,0.0
0.01635040876021903,0.0
0.016375409385234678,0.0
0.016400410010250277,0.0
0.016425410635265873,0.0
0.01645041126028152,0.0
0.01647541188529712,0.0
0.016500412510312715,0.0
0.016525413135328362,0.0
0.01655041376034407,0.0
0.016575414385359664,0.0
0.016600415010375315,0.0
0.01662541563539091,0.0
0.016650416260406562,0.0
0.016675416885422158,0.0
0.016700417510437753,0.0
0.016725418135453404,0.0
0.016750418760469,0.0
0.016775419385484703,0.0
0.01680042001050019,0.0
0.016825420635515842,0.0
0.016850421260531545,0.0
0.016875421885547196,0.0
0.01690042251056279,0.0
0.016925423135578443,0.0
0.01695042376059404,0.0
0.01697542438560969,0.0
0.01700042501062534,0.0
0.017025425635640936,0.0
0.01705042626065653,0.0
0.01707542688567218,0.0
0.01710042751068783,0.0
0.01712542813570348,0.0
0.01715042876071902,0.0
0.017175429385734672,0.0
0.017200430010750323,0.0
0.01722543063576592,0.0
0.01725043126078157,0.0
0.017275431885797166,0.0
0.017300432510812817,0.0
0.017325433135828412,0.0
0.017350433760844008,0.0
0.01737543438585966,0.0
0.017400435010875254,0.0
0.017425435635890957,0.0
0.01745043626090661,0.0
0.017475436885922204,0.0
0.0175004375109378,0.0
0.01752543813595345,0.0
0.017550438760969046,0.0
0.017575439385984642,0.0
0.017600440011000293,0.0
0.01762544063601589,0.0
0.017650441261031595,0.0
0.01767544188604719,0.0
0.01770044251106273,0.0
0.017725443136078437,0.0
0.017750443761094085,0.0
0.017775444386109684,0.0
0.01780044501112533,0.0
0.017825445636140927,0.0
0.017850446261156633,0.0
0.017875446886172337,0.0
0.017900447511187825,0.0
0.017925448136203476,0.0
0.01795044876121918,0.0
0.017975449386234722,0.0
0.01800045001125037,0.0
0.01802545063626602,0.0
0.018050451261281564,0.0
0.018075451886297212,0.0
0.01810045251131281,0.0
0.01812545313632846,0.0
0.018150453761344054,0.0
0.018175454386359705,0.0
0.018200455011375412,0.0
0.018225455636390952,0.0
0.018250456261406547,0.0
0.018275456886422254,0.0
0.01830045751143785,0.0
0.018325458136453445,0.0
0.018350458761469096,0.0
0.01837545938648469,0.0
0.018400460011500343,0.0
0.018425460636516046,0.0
0.018450461261531534,0.0
0.018475461886547185,0.0
0.018500462511562888,0.0
0.018525463136578484,0.0
0.018550463761594135,0.0
0.01857546438660973,0.0
0.018600465011625326,0.0
0.018625465636640977,0.0
0.018650466261656572,0.0833333333333333
0.018675466886672168,0.0
0.01870046751168782,0.0
0.018725468136703415,0.0
0.018750468761719118,0.0
0.01877546938673466,0.0
0.018800470011750257,0.0
0.01882547063676596,0.0
0.01885047126178161,0.0
0.018875471886797206,0.0
0.018900472511812802,0.0
0.018925473136828453,0.0
0.01895047376184405,0.0
0.0189754743868597,0.0
0.019000475011875295,0.0
0.01902547563689089,0.0
0.019050476261906597,0.0
0.019075476886922245,0.0
0.019100477511937844,0.0
0.01912547813695344,0.0
0.019150478761969087,0.0
0.019175479386984738,0.0
0.019200480012000334,0.0
0.01922548063701593,0.0
0.01925048126203158,0.0
0.01927548188704723,0.0
0.019300482512062827,0.0
0.01932548313707853,0.0
0.019350483762094074,0.0
0.019375484387109777,0.0
0.019400485012125372,0.0
0.01942548563714097,0.0
0.01945048626215662,0.0
0.019475486887172214,0.0
0.019500487512187865,0.0
0.01952548813720346,0.0
0.019550488762219112,0.0
0.019575489387234708,0.0
0.019600490012250303,0.0
0.01962549063726601,0.0
0.01965049126228166,0.0
0.019675491887297145,0.0
0.019700492512312852,0.0
0.019725493137328503,0.0
0.0197504937623441,0.0
0.019775494387359694,0.0
0.019800495012375345,0.0
0.01982549563739094,0.0
0.019850496262406536,0.0
0.019875496887422187,0.0
0.019900497512437783,0.0
0.019925498137453486,0.0
0.019950498762469137,0.0
0.019975499387484733,0.0
0.020000500012500328,0.0
0.02002550063751598,0.0
0.020050501262531682,0.0
0.020075501887547226,0.0
0.02010050251256282,0.0
0.020125503137578524,0.0
0.02015050376259412,0.0
0.02017550438760977,0.0
0.020200505012625478,0.0
0.020225505637640962,0.0
0.020250506262656613,0.0
0.020275506887672264,0.0
0.02030050751268786,0.0
0.020325508137703455,0.0
0.020350508762719106,0.0
0.020375509387734757,0.0
0.020400510012750353,0.0
0.02042551063776595,0.0
0.0204505112627816,0.0
0.020475511887797195,0.0
0.0205005125128129,0.0
0.020525513137828494,0.0
0.020550513762844037,0.0
0.02057551438785974,0.0
0.02060051501287539,0.0
0.020625515637890987,0.0
0.020650516262906583,0.0
0.020675516887922234,0.0
0.02070051751293783,0.0
0.02072551813795348,0.0
0.020750518762969183,0.0
0.02077551938798467,0.0
0.02080052001300043,0.0
0.020825520638016026,0.0
0.02085052126303162,0.0
0.020875521888047272,0.0
0.020900522513062868,0.0
0.020925523138078463,0.0
0.020950523763094114,0.0
0.02097552438810971,0.0
0.021000525013125305,0.0
0.021025525638140957,0.0
0.021050526263156552,0.0
0.02107552688817226,0.0
0.0211005275131878,0.0
0.021125528138203505,0.0
0.021150528763219153,0.0
0.02117552938823475,0.0
0.021200530013250347,0.0
0.021225530638265995,0.0
0.02125053126328154,0.0
0.02127553188829719,0.0
0.021300532513312837,0.0
0.021325533138328433,0.0
0.02135053376334414,0.0
0.021375534388359735,0.0
0.021400535013375386,0.0
0.02142553563839098,0.0
0.021450536263406633,0.0
0.02147553688842228,0.0
0.021500537513437876,0.0
0.021525538138453475,0.0
0.021550538763469122,0.0
0.02157553938848483,0.0
0.02160054001350037,0.0
0.021625540638516075,0.0
0.02165054126353167,0.0
0.021675541888547267,0.0
0.021700542513562918,0.0
0.021725543138578513,0.0
0.02175054376359411,0.0
0.02177554438860976,0.0
0.021800545013625355,0.0
0.021825545638641006,0.0
0.021850546263656602,0.0
0.021875546888672198,0.0
0.021900547513687956,0.0
0.021925548138703444,0.0
0.021950548763719147,0.0
0.0219755493887348,0.0
0.022000550013750394,0.0
0.02202555063876599,0.0
0.02205055126378164,0.0
0.022075551888797236,0.0
0.02210055251381283,0.0
0.02212555313882859,0.0
0.022150553763844078,0.0
0.022175554388859674,0.0
0.022200555013875432,0.0
0.022225555638891028,0.0
0.022250556263906623,0.0
0.022275556888922275,0.0
0.02230055751393787,0.0
0.02232555813895352,0.0
0.022350558763969172,0.0
0.022375559388984823,0.0
0.022400560014000363,0.0
0.022425560639016014,0.0
0.022450561264031773,0.0
0.02247556188904737,0.0
0.022500562514062857,0.0
0.022525563139078615,0.0
0.022550563764094155,0.0
0.02257556438910975,0.0
0.022600565014125402,0.0
0.022625565639140997,0.0
0.02265056626415665,0.0
0.0226755668891723,0.0
0.022700567514187895,0.0
0.02272556813920349,0.0
0.02275056876421914,0.0
0.022775569389234793,0.0
0.02280057001425044,0.0
0.022825570639266036,0.0
0.022850571264281635,0.0
0.022875571889297282,0.0
0.022900572514312934,0.0
0.02292557313932853,0.0
0.022950573764344125,0.0
0.022975574389359776,0.0
0.023000575014375482,0.0
0.023025575639390967,0.0
0.023050576264406618,0.0
0.023075576889422324,0.0
0.02310057751443792,0.0
0.023125578139453516,0.0
0.023150578764469167,0.0
0.023175579389484762,0.0
0.023200580014500358,0.0
0.02322558063951601,0.0
0.023250581264531604,0.0
0.0232755818895472,0.0
0.02330058251456285,0.0
0.023325583139578554,0.0
0.02335058376459415,0.0
0.023375584389609693,0.0
0.023400585014625396,0.0
0.023425585639641047,0.0
0.023450586264656643,0.0
0.02347558688967224,0.0
0.02350058751468789,0.0
0.023525588139703485,0.0
0.023550588764719188,0.0
0.023575589389734676,0.0
0.023600590014750327,0.0
0.02362559063976603,0.0
0.02365059126478168,0.0
0.023675591889797277,0.0
0.023700592514812872,0.0
0.023725593139828523,0.0
0.023750593764844175,0.0
0.023775594389859826,0.0
0.02380059501487542,0.0
0.023825595639891017,0.0
0.023850596264906668,0.0
0.023875596889922315,0.0
0.023900597514937966,0.0
0.02392559813995351,0.0
0.023950598764969213,0.0
0.02397559938998481,0.0
0.024000600015000404,0.0
0.024025600640016055,0.0
0.02405060126503165,0.0
0.024075601890047302,0.0
0.024100602515062897,0.0
0.024125603140078493,0.0
0.024150603765094144,0.0
0.02417560439010974,0.0
0.024200605015125443,0.0
0.024225605640141094,0.0
0.02425060626515658,0.0
0.024275606890172285,0.0
0.024300607515187936,0.0
0.02432560814020353,0.0
0.024350608765219127,0.0
0.024375609390234778,0.0
0.024400610015250374,0.0
0.02442561064026608,0.0
0.024450611265281676,0.0
0.024475611890297216,0.0
0.024500612515312922,0.0
0.02452561314032857,0.0
0.02455061376534417,0.0
0.024575614390359764,0.0
0.024600615015375412,0.0
0.02462561564039112,0.0
0.02465061626540666,0.0
0.02467561689042231,0.0
0.02470061751543796,0.0
0.024725618140453664,0.0
0.024750618765469207,0.0
0.024775619390484855,0.0
0.024800620015500506,0.0
0.02482562064051605,0.0
0.024850621265531697,0.0
0.024875621890547296,0.0
0.024900622515562944,0.0
0.02492562314057854,0.0
0.02495062376559419,0.0
0.024975624390609897,0.0
0.025000625015625437,0.0
0.025025625640641033,0.0
0.02505062626565674,0.0
0.025075626890672335,0.0
0.02510062751568793,0.0
0.02512562814070358,0.0
0.025150628765719177,0.0
0.025175629390734828,0.0
0.025200630015750423,0.0
0.02522563064076602,0.0
0.02525063126578167,0.0
0.025275631890797373,0.0
0.02530063251581297,0.0
0.02532563314082862,0.0
0.025350633765844215,0.0
0.02537563439085981,0.0
0.025400635015875462,0.0
0.025425635640891057,0.0
0.025450636265906653,0.0
0.025475636890922304,0.0
0.0255006375159379,0.0
0.025525638140953495,0.0
0.025550638765969146,0.0
0.025575639390984742,0.0
0.025600640016000445,0.0
0.025625640641016096,0.0
0.02565064126603169,0.0
0.025675641891047287,0.0
0.025700642516062938,0.0
0.025725643141078534,0.0
0.025750643766094185,0.0
0.02577564439110978,0.0
0.025800645016125376,0.0
0.025825645641141082,0.0
0.02585064626615673,0.0
0.02587564689117233,0.0
0.025900647516187814,0.0
0.025925648141203572,0.0
0.025950648766219223,0.0
0.02597564939123482,0.0
0.026000650016250414,0.0
0.026025650641266065,0.0
0.026050651266281716,0.0
0.026075651891297312,0.0
0.026100652516312963,0.0
0.02612565314132856,0.0
0.026150653766344262,0.0
0.026175654391359857,0.0
0.026200655016375456,0.0
0.026225655641391104,0.0
0.0262506562664067,0.0
0.02627565689142235,0.0
0.026300657516437946,0.0
0.02632565814145354,0.0
0.026350658766469193,0.0
0.026375659391484788,0.0
0.02640066001650044,0.0
0.026425660641516146,0.0
0.02645066126653163,0.0
0.026475661891547337,0.0
0.026500662516562988,0.0
0.026525663141578584,0.0
0.02655066376659418,0.0
